Concurso;Data Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Bola7;Time_Coração;Valor_Arrecadado;Ganhadores_7_Números;Cidade;UF;Ganhadores_6_Números;Ganhadores_5_Números;Ganhadores_4_Números;Ganhadores_3_Números;Ganhadores_Time_Coração;Valor_Rateio_7_Números;Valor_Rateio_6_Números;Valor_Rateio_5_Números;Valor_Rateio_4_Números;Valor_Rateio_3_Números;Valor_Time_Coração;Valor_Acumulado;Estimativa_Premio
910;30/07/2016;42;66;28;57;52;50;15;ATLÉTICO/MG;1.775.24800;0;;;2;147;2883;28973;20861;000;44.59455;86675.0;600;200;500;3.592.17408;3.800.00000
911;02/08/2016;73;6;12;58;19;69;64;ATLÉTICO/GO;1.898.08800;0;;;1;225;3925;35547;10986;000;101.29651;64315.0;600;200;500;3.845.41535;4.100.00000
912;04/08/2016;74;39;60;11;77;29;4;INTER LIMEIRA/SP;1.974.30000;0;;;2;217;3436;33734;8944;000;54.276180000000004;71463.0;600;200;500;4.116.79625;4.400.00000
913;06/08/2016;56;24;15;70;22;59;62;FORTALEZA/CE;2.020.21000;0;;;3;145;3292;32971;18322;000;35.09299;1.0372299999999999;600;200;500;4.379.99366;4.700.00000
914;09/08/2016;65;50;6;7;55;41;51;ATLÉTICO/MG;2.023.41800;0;;;3;154;3095;31793;23767;000;34.056459999999994;94776.0;600;200;500;4.888.66029;5.000.00000
915;11/08/2016;68;22;67;25;73;30;14;IPATINGA/MG;2.025.21400;0;;;3;158;3189;33026;9656;000;37.246179999999995;1.01029;600;200;500;5.168.00665;5.400.00000
916;13/08/2016;69;66;3;75;21;78;73;TREZE/PB;2.119.38800;0;;;5;196;3719;35379;11206;000;23.12286;84266.0;600;200;500;5.457.04241;5.600.00000
917;16/08/2016;46;20;55;70;37;28;75;NACIONAL/AM;1.973.74200;0;;;5;154;3086;30435;6549;000;22.28213;1.03349;600;200;500;5.735.56903;5.900.00000
918;18/08/2016;39;52;67;22;58;75;49;GRÊMIO/RS;1.999.17000;0;;;5;169;3323;32293;32172;000;18.87856;79791.0;600;200;500;5.971.55100;6.200.00000
919;20/08/2016;63;30;5;80;56;12;57;UNIÃO SÃO JOÃO/SP;1.983.92600;0;;;6;209;3769;36428;5476;000;18.42764;75574.0;600;200;500;6.519.82667;6.700.00000
920;23/08/2016;51;19;34;5;37;47;15;BOTAFOGO/PB;2.165.30000;0;;;2;242;4416;40836;9652;000;58.7727;69389.0;600;200;500;6.813.69017;7.000.00000
921;25/08/2016;68;71;30;69;54;7;66;BANGU/RJ;2.302.65400;0;;;5;185;3647;35904;11339;000;25.44741;98252.0;600;200;500;7.131.78271;7.400.00000
922;27/08/2016;3;2;27;68;74;18;51;BARUERI/SP;2.539.16600;0;;;5;221;4402;43471;9696;000;28.173109999999998;91057.0;600;200;500;7.483.94654;7.600.00000
923;30/08/2016;25;50;70;72;31;45;10;AMÉRICA/RJ;2.332.39400;0;;;6;226;4303;39459;10511;000;21.36424;81027.0;600;200;500;7.804.41012;8.000.00000
924;01/09/2016;12;38;75;63;19;49;6;CRICIÚMA/SC;2.659.39000;0;;;14;316;5409;49802;9721;000;10.42657;65990.0;600;200;500;8.499.24253;8.800.00000
925;03/09/2016;13;2;34;78;55;77;16;VASCO DA GAMA/RJ;2.683.61400;0;;;7;320;5906;52307;36468;000;18.24145;57004.0;600;200;500;8.818.46788;9.000.00000
926;06/09/2016;62;72;73;2;44;46;29;FORTALEZA/CE;2.387.86600;0;;;8;164;3484;36970;21659;000;15.66739;1.0918;600;200;500;9.131.81566;9.400.00000
927;08/09/2016;28;69;67;71;80;76;79;FLUMINENSE/RJ;2.481.82400;0;;;5;321;5322;43881;30084;000;24.4027;54300.0;600;200;500;9.436.84942;9.700.00000
928;10/09/2016;1;49;63;50;72;45;6;AVAÍ/SC;2.983.14400;1;Montes Claros;MG;4;280;4912;49069;18687;9.839.76985;40.29205;82228.0;600;200;500;000;200.00000
929;13/09/2016;26;55;15;24;60;19;11;CRUZEIRO/MG;1.176.11600;0;;;9;195;2759;23694;12874;000;6.4198;42328.0;600;200;500;441.44008;600.00000
930;15/09/2016;57;14;29;20;41;23;67;FORTALEZA/CE;1.219.06800;0;;;1;108;1891;19953;10535;000;63.9582;84600.0;600;200;500;601.33558;700.00000
931;17/09/2016;28;56;15;17;43;68;69;OLARIA/RJ;1.278.62200;0;;;0;152;2463;22834;3901;000;0.0;66870.0;600;200;500;850.36098;1.000.00000
932;20/09/2016;56;5;9;35;69;24;51;INTER LIMEIRA/SP;1.152.90000;0;;;6;101;2345;21800;4302;000;10.52693;89337.0;600;200;500;1.008.26488;1.200.00000
933;22/09/2016;57;6;70;43;13;30;79;BANGU/RJ;1.256.64200;0;;;3;109;2198;21526;5577;000;23.050079999999998;90629.0;600;200;500;1.181.14050;1.400.00000
934;24/09/2016;54;49;22;34;2;62;63;UBERLÂNDIA/MG;1.327.73400;0;;;4;112;2261;21976;3834;000;18.692439999999998;95369.0;600;200;500;1.539.15984;1.700.00000
935;27/09/2016;7;11;52;40;39;77;12;SANTO ANDRÉ/SP;1.328.21000;0;;;3;156;2628;24194;4774;000;24.40436;67044.0;600;200;500;1.722.19255;1.800.00000
936;29/09/2016;69;56;30;76;78;20;12;SÃO PAULO/SP;1.541.90600;0;;;0;144;2358;24399;24940;000;0.0;72448.0;600;200;500;1.977.79162;2.000.00000
937;01/10/2016;29;27;16;6;44;28;30;JI-PARANÁ / RO;1.607.48200;0;;;5;151;3107;27982;6095;000;17.7621;84021.0;600;200;500;2.199.81787;2.300.00000
938;04/10/2016;60;2;11;78;12;50;28;BANGU/RJ;1.558.47600;0;;;4;153;2708;27008;6736;000;21.45342;80124.0;600;200;500;2.414.35211;2.600.00000
939;06/10/2016;8;3;18;7;56;6;36;BRASILIENSE/DF;1.711.64000;0;;;8;252;4474;35034;6215;000;11.53893;52330.0;600;200;500;2.851.71922;3.100.00000
940;08/10/2016;26;42;77;49;30;51;63;ATLÉTICO/GO;1.983.98400;1;SÃO CAETANO DO SUL;SP;6;155;3474;31949;20075;3.106.34969;16.97537;93872.0;600;200;500;000;100.00000
941;11/10/2016;28;15;40;12;69;7;75;BARUERI/SP;1.125.69800;0;;;6;141;2405;21839;3789;000;10.28459;62520.0;600;200;500;154.26883;300.00000
942;13/10/2016;23;63;57;51;47;8;6;JI-PARANÁ / RO;954.10200;0;;;2;73;1709;16972;3566;000;26.380129999999998;1.03249;600;200;500;286.16945;400.00000
943;15/10/2016;4;52;38;69;53;27;72;SÃO CAETANO/SP;1.226.55600;0;;;1;93;1979;20342;4345;000;68.59059;1.05361;600;200;500;457.64592;600.00000
944;18/10/2016;21;4;27;47;80;35;14;XV PIRACICABA/SP;1.067.14000;0;;;2;115;2180;20086;2619;000;29.71762;73832.0;600;200;500;778.40693;900.00000
945;20/10/2016;47;19;48;68;23;18;69;NACIONAL/AM;1.081.46600;0;;;6;125;2103;19825;3151;000;10.02053;68712.0;600;200;500;928.71491;1.000.00000
946;22/10/2016;69;66;37;5;33;12;64;PAULISTA/SP;1.227.57200;0;;;2;142;2670;23865;2835;000;34.07307;68557.0;600;200;500;1.099.08025;1.200.00000
947;25/10/2016;55;35;64;45;48;19;26;AMÉRICA/RN;1.165.67600;0;;;2;107;2137;21106;5020;000;31.925390000000004;85248.0;600;200;500;1.258.70719;1.400.00000
948;27/10/2016;36;21;19;12;3;76;48;CORITIBA/PR;1.294.72800;0;;;5;148;2835;25853;7187;000;13.745870000000002;66341.0;600;200;500;1.430.53055;1.600.00000
949;29/10/2016;9;17;15;69;78;43;72;PORTUGUESA DESPORTOS/SP;1.279.18400;0;;;8;157;2482;23093;5658;000;8.73349;63574.0;600;200;500;1.770.55909;1.900.00000
950;01/11/2016;16;53;4;41;36;27;23;MOTO CLUBE/MA;1.440.82400;0;;;2;204;2864;26807;6343;000;39.21862;54928.0;600;200;500;1.966.65220;2.100.00000
951;03/11/2016;12;1;76;53;29;47;62;AMÉRICA/RJ;1.260.21600;0;;;2;107;2138;20635;5632;000;34.8209;92979.0;600;200;500;2.140.75668;2.300.00000
952;05/11/2016;23;62;47;50;63;20;32;TUNA LUSO/PA;1.741.57000;0;;;6;130;2584;26357;5764;000;16.42863;1.0832;600;200;500;2.387.18615;2.600.00000
953;08/11/2016;74;16;10;48;73;1;65;UBERLÂNDIA/MG;1.553.78400;0;;;3;130;2690;26471;4553;000;29.06837;95829.0;600;200;500;2.605.19892;2.800.00000
954;10/11/2016;56;70;35;60;7;31;46;UNIÃO SÃO JOÃO/SP;1.551.70200;0;;;7;124;2382;23566;4205;000;12.62668;1.0182799999999999;600;200;500;3.037.28717;3.200.00000
955;12/11/2016;68;35;17;42;61;41;75;PAYSANDU/PA;1.808.10800;0;;;3;136;2714;27094;7921;000;33.67712;1.06125;600;200;500;3.289.86560;3.500.00000
956;17/11/2016;29;21;7;3;59;39;6;DESPORTIVA/ES;2.075.78000;0;;;4;195;3960;38894;5852;000;28.84178;84518.0;600;200;500;3.578.28338;3.800.00000
957;19/11/2016;13;42;66;18;62;8;56;ATHLÉTICO/PR;1.851.70200;0;;;2;139;3205;33381;12239;000;49.32172;1.0138;600;200;500;3.824.89196;4.000.00000
958;22/11/2016;71;24;74;48;73;37;63;INTER LIMEIRA/SP;1.814.71200;0;;;3;158;3025;28980;7203;000;33.72332;91473.0;600;200;500;4.077.81684;4.200.00000
959;24/11/2016;21;30;28;55;8;38;5;BRAGANTINO/SP;1.896.30200;0;;;4;183;3876;35035;7171;000;26.00913;81215.0;600;200;500;4.598.03232;4.800.00000
960;26/11/2016;67;35;33;72;15;80;54;BOTAFOGO/RJ;1.924.51400;0;;;6;251;3918;35055;24964;000;15.559560000000001;53134.0;600;200;500;4.831.42578;5.000.00000
961;29/11/2016;66;31;9;42;10;49;48;JI-PARANÁ / RO;1.845.59400;0;;;1;144;2992;30912;7309;000;102.57131;1.01757;600;200;500;5.087.85406;5.200.00000
962;01/12/2016;63;80;7;79;28;41;49;AMÉRICA/RN;2.038.27600;0;;;4;185;3736;34352;8358;000;28.16439;86994.0;600;200;500;5.369.49800;5.500.00000
963;03/12/2016;21;33;67;12;65;37;80;SERGIPE/SE;2.409.17200;0;;;6;220;4265;42131;9263;000;22.21455;86550.0;600;200;500;5.702.71624;6.000.00000
964;06/12/2016;57;75;64;26;28;47;12;PALMAS/TO;2.366.85400;0;;;3;258;4566;43060;10086;000;43.15765;71690.0;600;200;500;6.312.07194;6.500.00000
965;08/12/2016;76;51;49;7;64;61;65;PALMAS/TO;2.185.43600;0;;;6;156;3116;32608;8302;000;20.5305;1.12804;600;200;500;6.620.02943;6.800.00000
966;10/12/2016;75;46;9;2;14;68;30;CRB/AL;2.305.97800;0;;;7;237;4133;38289;8353;000;18.35218;77435.0;600;200;500;6.941.19254;7.200.00000
967;13/12/2016;58;45;11;36;77;4;17;SPORT/PE;2.235.83400;0;;;14;333;5384;44400;13804;000;8.3836;50351.0;600;200;500;7.234.61842;7.500.00000
968;15/12/2016;48;16;46;64;62;67;54;MIXTO/MT;2.509.36600;0;;;3;253;4554;41413;11331;000;46.083490000000005;78063.0;600;200;500;7.580.24459;7.700.00000
969;17/12/2016;40;52;32;20;13;70;62;JI-PARANÁ / RO;2.397.75000;0;;;6;155;3456;36366;10112;000;22.3752;1.2373299999999998;600;200;500;8.236.63269;8.500.00000
970;20/12/2016;38;5;55;27;49;4;41;CRUZEIRO/MG;2.451.89000;0;;;11;261;4597;44195;25957;000;11.22688;67594.0;600;200;500;8.545.37203;8.800.00000
971;22/12/2016;44;79;65;72;33;51;68;CRB/AL;2.531.46200;0;;;7;269;4790;43391;9527;000;20.026310000000002;74447.0;600;200;500;8.895.83246;9.000.00000
972;24/12/2016;75;35;43;4;44;17;36;REMO/PA;2.500.59800;0;;;9;229;5010;45428;12650;000;15.02837;84376.0;600;200;500;9.233.97064;9.500.00000
973;27/12/2016;9;44;5;11;50;27;28;REMO/PA;2.752.03200;0;;;13;337;6494;55677;13405;000;11.292530000000001;62230.0;600;200;500;9.600.97774;9.900.00000
974;29/12/2016;50;13;20;56;75;44;35;FLAMENGO/RJ;2.770.88200;0;;;5;281;5432;50254;70424;000;22.1028;56184.0;600;200;500;10.205.38878;10.500.00000
975;31/12/2016;18;14;22;41;13;53;1;BRASILIENSE/DF;2.544.38000;0;;;4;285;5161;47557;9373;000;34.91145;69997.0;600;200;500;10.554.50321;10.800.00000
976;03/01/2017;76;42;48;39;3;41;71;ATHLÉTICO/PR;3.469.80800;0;;;5;291;5588;54730;22113;000;37.591640000000005;92272.0;600;200;500;11.024.39875;11.300.00000
977;05/01/2017;52;65;71;57;5;75;59;RIVER/PI;3.909.36600;0;;;36;384;7573;68063;19846;000;5.90145;79037.0;600;200;500;11.555.52877;12.000.00000
978;07/01/2017;64;1;53;21;56;28;60;INTERNACIONAL/RS;4.211.12000;0;;;6;336;6947;70343;46919;000;35.47022;90485.0;600;200;500;12.087.58204;12.500.00000
979;10/01/2017;10;33;36;78;59;76;61;BAHIA/BA;4.142.11000;0;;;9;342;6712;67508;46214;000;23.31798;87661.0;600;200;500;13.093.60600;13.500.00000
980;12/01/2017;48;24;64;67;70;3;19;PALMAS/TO;4.328.52400;0;;;10;435;7801;75268;18456;000;23.82099;78229.0;600;200;500;13.689.13066;14.000.00000
981;14/01/2017;54;49;39;23;15;16;5;BARUERI/SP;4.297.02000;0;;;11;419;8497;80946;16735;000;21.382839999999998;80194.0;600;200;500;14.277.15873;15.000.00000
982;17/01/2017;21;42;20;57;60;6;29;JUVENTUS/SP;4.466.26200;0;;;7;478;8372;77547;19204;000;35.06269;73352.0;600;200;500;14.890.75581;15.300.00000
983;19/01/2017;59;74;5;75;48;71;38;BARUERI/SP;4.375.58200;0;;;4;413;7848;73448;16799;000;60.71761;84009.0;600;200;500;15.497.93187;16.000.00000
984;21/01/2017;11;18;62;19;4;3;40;BOTAFOGO/RJ;4.327.18200;0;;;13;491;8838;80572;51389;000;16.36263;61889.0;600;200;500;16.616.93949;17.100.00000
985;24/01/2017;1;49;66;11;10;13;36;RIO BRANCO/AC;5.032.80400;1;BOQUEIRÃO DO LEÃO;RS;22;702;11655;102813;17509;17.300.13558;12.42175;55612.0;600;200;500;000;100.00000
986;26/01/2017;28;49;1;8;5;30;38;AMÉRICA/RJ;1.326.60000;0;;;7;183;2667;25259;5671;000;10.30722;56323.0;600;200;500;180.37635;350.00000
987;28/01/2017;26;69;16;37;19;40;73;BAHIA/BA;1.289.53200;0;;;0;95;2101;21161;14158;000;0.0;98414.0;600;200;500;409.43504;600.00000
988;31/01/2017;34;65;70;59;56;26;1;DESPORTIVA/ES;1.287.26600;0;;;3;105;1977;19731;3066;000;24.52279;1.0009299999999999;600;200;500;593.35597;700.00000
989;02/02/2017;12;46;72;53;8;51;63;SANTOS/SP;1.397.89600;0;;;7;122;2465;23616;23759;000;9.2443;75772.0;600;200;500;1.029.70770;1.200.00000
990;04/02/2017;30;42;40;10;19;63;5;TUNA LUSO/PA;1.475.49200;0;;;3;133;3037;29188;4957;000;26.942690000000002;86818.0;600;200;500;1.231.77787;1.400.00000
991;07/02/2017;73;7;34;75;71;4;66;UNIÃO BARBARENSE/SP;1.384.21600;0;;;2;105;2486;23519;2980;000;39.19198;1.06644;600;200;500;1.427.73774;1.600.00000
992;09/02/2017;57;47;70;30;22;78;38;PARANÁ/PR;1.574.01600;0;;;2;94;2061;22412;6024;000;44.57162;1.35476;600;200;500;1.650.59582;1.850.00000
993;11/02/2017;40;54;74;7;75;52;49;RIO BRANCO/AC;1.496.97200;0;;;1;114;2258;23875;4565;000;84.62778;1.06049;600;200;500;1.862.16526;2.000.00000
994;14/02/2017;65;69;5;66;14;80;20;BRAGANTINO/SP;1.503.36200;0;;;2;124;2676;26902;5461;000;41.60671;95867.0;600;200;500;2.278.29703;2.400.00000
995;16/02/2017;27;47;71;80;39;2;29;SANTO ANDRE/SP;1.595.25400;0;;;3;128;2644;27147;6276;000;29.50635;98793.0;600;200;500;2.499.59463;2.700.00000
996;18/02/2017;7;38;2;78;41;10;50;RIO BRANCO/ES;1.602.06400;0;;;5;146;3010;28430;5314;000;17.79286;87049.0;600;200;500;2.722.00543;2.900.00000
997;21/02/2017;56;42;27;29;61;20;70;MARÍLIA/SP;1.488.44800;0;;;1;99;2176;22189;6598;000;83.19669;1.20052;600;200;500;2.929.99716;3.000.00000
998;23/02/2017;76;18;26;31;80;55;54;RIVER/PI;1.537.46200;0;;;2;113;2554;25264;6967;000;42.45819;1.0735299999999999;600;200;500;3.142.28809;3.300.00000
999;25/02/2017;80;56;67;50;2;71;74;FLAMENGO/RJ;1.581.32200;0;;;1;138;2610;26004;43570;000;61.864619999999995;64042.0;600;200;500;3.500.68019;3.700.00000
1000;02/03/2017;43;41;47;11;32;80;22;FLUMINENSE/RJ;1.797.59600;0;;;3;119;2647;28689;25034;000;29.328329999999998;1.05624;600;200;500;3.720.64265;4.000.00000
1001;04/03/2017;19;24;39;71;72;62;74;PALMEIRAS/SP;1.741.63800;0;;;0;127;2711;28514;30966;000;0.0;90240.0;600;200;500;4.001.42709;4.200.00000
1002;07/03/2017;44;34;50;11;39;49;28;INTER LIMEIRA/SP;1.981.34800;0;;;5;159;3082;31980;8064;000;22.08215;99201.0;600;200;500;4.277.45392;4.500.00000
1003;09/03/2017;65;39;67;29;73;61;11;BOTAFOGO/PB;2.068.89600;0;;;1;140;3015;30772;9162;000;115.67475;1.18035;600;200;500;4.566.64078;4.800.00000
1004;11/03/2017;67;51;1;31;22;14;38;RIO BRANCO/ES;2.395.00000;0;;;0;168;3648;37128;8462;000;0.0;1.1467200000000002;600;200;500;5.303.20585;5.600.00000
1005;14/03/2017;38;71;43;74;37;52;32;BOTAFOGO/RJ;2.351.14400;0;;;1;177;3701;36952;29835;000;117.07377;94490.0;600;200;500;5.595.89028;5.800.00000
1006;16/03/2017;13;79;44;33;72;20;22;JOINVILLE/SC;2.383.45000;0;;;4;262;5174;45680;12091;000;31.97348;69734.0;600;200;500;5.915.62508;6.000.00000
1007;18/03/2017;49;3;71;75;65;38;35;CORITIBA/PR;2.494.37400;0;;;2;218;4320;42649;13841;000;67.68923000000001;88714.0;600;200;500;6.254.07125;6.500.00000
1008;21/03/2017;59;19;65;24;45;7;42;SÃO RAIMUNDO/AM;2.672.19200;0;;;10;355;5938;52316;9481;000;14.581610000000001;58678.0;600;200;500;6.618.61141;6.900.00000
1009;23/03/2017;66;80;38;69;74;68;51;JUVENTUDE/RS;2.715.37400;0;;;4;232;4856;45119;12990;000;37.26618;91788.0;600;200;500;7.328.88674;7.600.00000
1010;25/03/2017;52;23;40;71;53;10;26;P. DESPORTOS/SP;2.683.76400;0;;;2;271;4758;45694;11693;000;73.92913;77943.0;600;200;500;7.698.53239;8.000.00000
1011;28/03/2017;50;40;57;30;79;25;15;GOIÁS/GO;2.856.19000;0;;;6;238;4468;44682;24192;000;25.12336;90480.0;600;200;500;8.075.38278;8.200.00000
1012;30/03/2017;18;62;79;1;78;27;2;SANTO ANDRE/SP;2.889.83200;0;;;6;248;4692;47256;11297;000;26.837390000000003;92755.0;600;200;500;8.477.94358;8.800.00000
1013;01/04/2017;32;31;28;17;2;68;63;MOTO CLUBE/MA;2.890.96800;0;;;4;214;4706;47214;12347;000;40.09062;1.07051;600;200;500;8.878.84978;9.200.00000
1014;04/04/2017;37;18;70;50;31;47;71;ATLÉTICO/MG;3.188.12000;0;;;8;244;4621;47318;37402;000;20.25036;94849.0;600;200;500;9.674.85096;10.000.00000
1015;06/04/2017;16;41;3;5;60;75;28;AMERICANO/RJ;3.343.64400;0;;;3;298;6334;60086;13483;000;61.249309999999994;88086.0;600;200;500;10.134.22079;10.400.00000
1016;08/04/2017;38;74;5;13;44;63;46;YPIRANGA/AP;3.203.38400;0;;;5;321;6423;59674;11278;000;35.259859999999996;78459.0;600;200;500;10.574.96902;11.000.00000
1017;11/04/2017;67;8;47;71;73;15;19;LONDRINA/PR;3.206.15000;0;;;6;286;6006;57392;17816;000;28.815009999999997;86358.0;600;200;500;11.007.19417;11.300.00000
1018;13/04/2017;4;24;61;9;29;45;37;ATLÉTICO/GO;3.197.16000;0;;;6;326;6192;57455;19063;000;28.544059999999998;75050.0;600;200;500;11.435.35498;11.700.00000
1019;15/04/2017;24;2;18;44;13;28;3;SÃO CAETANO/SP;2.286.84400;0;;;8;334;5632;47857;8899;000;15.36408;52571.0;600;200;500;12.156.19366;12.400.00000
1020;18/04/2017;53;58;75;6;72;27;39;BARUERI/SP;3.156.16200;0;;;10;364;6286;55694;11914;000;17.40425;68305.0;600;200;500;12.591.29984;13.000.00000
1021;20/04/2017;20;40;65;35;56;14;58;TUNA LUSO/PA;3.226.90200;0;;;8;286;5433;52684;11400;000;22.56466;90168.0;600;200;500;13.042.59296;13.400.00000
1022;22/04/2017;48;43;20;37;68;4;52;IPATINGA/MG;2.572.87000;0;;;3;205;4200;41701;12117;000;47.33555;98959.0;600;200;500;13.397.60958;14.600.00000
1023;25/04/2017;79;66;26;53;42;34;77;JUVENTUDE/RS;3.156.20200;0;;;13;344;5993;54861;14777;000;13.27079;71644.0;600;200;500;13.828.91035;15.000.00000
1024;27/04/2017;38;4;50;70;64;29;14;JUVENTUDE/RS;3.258.90600;0;;;6;223;4777;50282;15104;000;30.201520000000002;1.16085;600;200;500;14.707.08103;15.200.00000
1025;29/04/2017;29;53;1;55;52;34;18;OPERARIO/MS;3.529.96400;0;;;8;290;6047;60225;11863;000;24.63539;97085.0;600;200;500;15.199.78878;15.500.00000
1026;02/05/2017;51;53;17;74;68;77;78;ITUANO/SP;3.092.31400;0;;;2;275;5028;51670;16448;000;84.47015;87761.0;600;200;500;15.622.13954;16.000.00000
1027;04/05/2017;72;51;15;77;11;62;61;CEARÁ/CE;4.255.98800;0;;;5;282;6304;64228;30502;000;45.891;1.16238;600;200;500;16.195.77711;16.600.00000
1028;06/05/2017;72;5;42;43;1;17;20;VASCO DA GAMA/RJ;4.745.34800;0;;;12;508;9509;87103;56668;000;19.46304;65679.0;600;200;500;16.779.66813;17.300.00000
1029;09/05/2017;2;67;66;20;26;41;24;GAMA/DF;4.760.67800;0;;;8;356;7353;76126;25875;000;32.62292;1.04728;600;200;500;17.977.13569;18.500.00000
1030;11/05/2017;38;35;26;46;52;8;69;BOTAFOGO/PB;4.892.89000;0;;;10;422;8294;80848;23765;000;26.88622;91016.0;600;200;500;18.649.29123;19.200.00000
1031;13/05/2017;20;3;34;62;12;49;23;UNIÃO BARBARENSE/SP;4.870.83800;0;;;11;497;8941;87138;13048;000;24.78539;78367.0;600;200;500;19.330.88945;20.000.00000
1032;16/05/2017;49;77;62;14;79;74;17;INTERNACIONAL/RS;4.772.91600;0;;;18;541;9232;83881;56673;000;13.13684;62440.0;600;200;500;19.922.04728;20.500.00000
1033;18/05/2017;46;27;73;70;28;26;64;TREZE/PB;4.900.49200;0;;;6;437;7979;77482;28446;000;44.54703;87375.0;600;200;500;20.590.25269;21.000.00000
1034;20/05/2017;40;46;9;45;74;35;68;CRUZEIRO/MG;4.817.85800;0;;;4;350;7126;74340;53863;000;61.441230000000004;1.00312;600;200;500;21.850.17086;22.500.00000
1035;23/05/2017;49;80;29;18;37;58;78;TUNA LUSO/PA;4.874.19200;0;;;14;434;8355;82351;17359;000;19.40501;89424.0;600;200;500;22.529.34632;23.000.00000
1036;25/05/2017;60;50;5;79;4;49;25;RIO BRANCO/AC;4.724.39400;0;;;10;384;7890;82334;17420;000;26.23759;97610.0;600;200;500;23.185.28595;23.600.00000
1037;27/05/2017;24;45;76;16;8;50;55;PALMEIRAS/SP;4.653.23200;0;;;7;400;7981;79307;72928;000;31.38693;78467.0;600;200;500;23.734.55731;24.200.00000
1038;30/05/2017;31;41;36;57;35;69;25;ATLÉTICO/MG;4.654.72600;0;;;5;376;7335;75717;53782;000;46.950959999999995;89192.0;600;200;500;24.321.44429;24.600.00000
1039;01/06/2017;49;37;68;31;62;20;21;REMO/PA;5.236.26400;0;;;6;416;8103;80341;27982;000;48.05433;99013.0;600;200;500;25.680.67702;26.200.00000
1040;03/06/2017;75;64;72;7;5;19;40;RIO BRANCO/ES;5.904.44600;0;;;15;560;10960;107042;21572;000;21.73118;83155.0;600;200;500;26.495.59643;27.200.00000
1041;06/06/2017;6;67;47;79;69;12;8;RIO BRANCO/ES;6.010.27000;0;;;21;549;11192;107549;21588;000;15.830229999999998;86503.0;600;200;500;27.326.68340;28.000.00000
1042;08/06/2017;17;37;2;70;71;74;79;SÃO PAULO/SP;6.158.66000;0;;;14;651;11524;105512;93756;000;20.84036;64025.0;600;200;500;28.056.09586;28.700.00000
1043;10/06/2017;56;27;53;79;57;49;17;MOTO CLUBE/MA;6.651.30000;0;;;13;648;13150;123507;29623;000;27.844590000000004;79801.0;600;200;500;28.961.04501;30.000.00000
1044;13/06/2017;71;23;49;58;2;35;63;VILA NOVA/GO;7.033.78600;0;;;19;671;12855;121360;30727;000;20.35199;82326.0;600;200;500;30.777.18236;31.400.00000
1045;17/06/2017;19;50;74;45;78;49;68;GAMA/DF;8.258.64400;1;GOIÂNIA;GO;21;815;15382;145594;43721;31.896.09430;21.31261;78451.0;600;200;500;000;100.00000
1046;20/06/2017;11;67;4;45;73;80;57;AMÉRICA/RN;1.578.41200;0;;;4;121;2720;27699;9584;000;21.2251;1.0023600000000001;600;200;500;212.25104;400.00000
1047;22/06/2017;32;62;57;15;23;76;6;ITUANO/SP;1.567.79400;0;;;5;131;2710;25856;7206;000;17.281129999999997;94226.0;600;200;500;428.26517;600.00000
1048;24/06/2017;22;59;36;40;4;31;12;NÁUTICO/PE;1.278.54200;0;;;2;112;2229;21170;5181;000;35.455729999999996;90448.0;600;200;500;605.54378;750.00000
1049;27/06/2017;77;7;65;67;47;31;11;SANTOS/SP;1.433.40200;0;;;2;123;2632;24619;24372;000;33.07325;76825.0;600;200;500;1.148.87443;1.300.00000
1050;29/06/2017;33;48;60;28;6;8;70;SANTA CRUZ/PE;1.602.01200;1;ABATIA;PR;3;133;2728;27143;10613;1.363.49671;28.61631;92211.0;600;200;500;000;100.00000
1051;01/07/2017;78;24;77;22;64;4;66;VASCO DA GAMA/RJ;1.357.66600;0;;;4;116;2341;23718;17751;000;16.60013;81774.0;600;200;500;166.00128;300.00000
1052;04/07/2017;3;56;10;26;38;1;20;XV PIRACICABA/SP;1.321.98600;0;;;4;204;3420;27903;3305;000;18.03419;50515.0;600;200;500;346.34318;450.00000
1053;06/07/2017;79;72;46;65;59;13;9;AMÉRICA/RJ;1.379.92600;0;;;6;170;2881;25479;5929;000;12.52713;63161.0;600;200;500;534.25011;700.00000
1054;08/07/2017;27;45;14;69;25;22;20;AMERICANO/RJ;1.475.55600;0;;;3;161;2943;27005;4928;000;27.1809;72353.0;600;200;500;928.65267;1.000.00000
1055;11/07/2017;31;35;65;47;43;57;49;YPIRANGA/AP;1.433.86800;0;;;4;225;2997;25488;4588;000;19.86885;50460.0;600;200;500;1.127.34111;1.300.00000
1056;13/07/2017;45;46;51;29;9;30;73;ABC/RN;1.514.17200;0;;;3;101;2262;23646;10558;000;27.20037;1.15418;600;200;500;1.331.34391;1.500.00000
1057;15/07/2017;5;16;33;29;53;9;76;PARANÁ/PR;1.523.65800;1;SÃO PAULO;SP;3;166;3134;29377;5264;1.540.29554;27.86022;71928.0;600;200;500;000;100.00000
1058;18/07/2017;17;30;2;3;46;5;26;GRÊMIO/RS;1.050.40000;0;;;1;149;2543;21656;17824;000;46.969159999999995;45032.0;600;200;500;117.42290;300.00000
1059;20/07/2017;62;25;6;16;44;36;14;VITÓRIA/BA;1.186.87000;0;;;1;113;2185;20964;9311;000;62.21141;78649.0;600;200;500;449.87031;600.00000
